ID,DATE,YEAR,MONTH,DAY,LATITUDE,LONGITUDE,ELEVATION,PRCP
US1COJF00572011-05-02 00:00:00,2011-05-02,2011,5,2,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-03 00:00:00,2011-05-03,2011,5,3,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-04 00:00:00,2011-05-04,2011,5,4,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-05 00:00:00,2011-05-05,2011,5,5,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-06 00:00:00,2011-05-06,2011,5,6,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-07 00:00:00,2011-05-07,2011,5,7,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-08 00:00:00,2011-05-08,2011,5,8,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-09 00:00:00,2011-05-09,2011,5,9,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-10 00:00:00,2011-05-10,2011,5,10,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-14 00:00:00,2011-05-14,2011,5,14,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-16 00:00:00,2011-05-16,2011,5,16,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-17 00:00:00,2011-05-17,2011,5,17,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-18 00:00:00,2011-05-18,2011,5,18,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-21 00:00:00,2011-05-21,2011,5,21,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-22 00:00:00,2011-05-22,2011,5,22,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-23 00:00:00,2011-05-23,2011,5,23,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-26 00:00:00,2011-05-26,2011,5,26,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-27 00:00:00,2011-05-27,2011,5,27,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-28 00:00:00,2011-05-28,2011,5,28,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-29 00:00:00,2011-05-29,2011,5,29,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-30 00:00:00,2011-05-30,2011,5,30,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-05-31 00:00:00,2011-05-31,2011,5,31,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-01 00:00:00,2011-06-01,2011,6,1,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-02 00:00:00,2011-06-02,2011,6,2,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-03 00:00:00,2011-06-03,2011,6,3,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-04 00:00:00,2011-06-04,2011,6,4,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-05 00:00:00,2011-06-05,2011,6,5,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-06 00:00:00,2011-06-06,2011,6,6,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-07 00:00:00,2011-06-07,2011,6,7,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-08 00:00:00,2011-06-08,2011,6,8,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-10 00:00:00,2011-06-10,2011,6,10,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-11 00:00:00,2011-06-11,2011,6,11,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-12 00:00:00,2011-06-12,2011,6,12,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-13 00:00:00,2011-06-13,2011,6,13,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-14 00:00:00,2011-06-14,2011,6,14,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-15 00:00:00,2011-06-15,2011,6,15,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-16 00:00:00,2011-06-16,2011,6,16,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-18 00:00:00,2011-06-18,2011,6,18,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-19 00:00:00,2011-06-19,2011,6,19,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-21 00:00:00,2011-06-21,2011,6,21,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-22 00:00:00,2011-06-22,2011,6,22,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-23 00:00:00,2011-06-23,2011,6,23,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-24 00:00:00,2011-06-24,2011,6,24,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-25 00:00:00,2011-06-25,2011,6,25,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-26 00:00:00,2011-06-26,2011,6,26,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-27 00:00:00,2011-06-27,2011,6,27,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-28 00:00:00,2011-06-28,2011,6,28,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-29 00:00:00,2011-06-29,2011,6,29,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-06-30 00:00:00,2011-06-30,2011,6,30,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-02 00:00:00,2011-07-02,2011,7,2,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-03 00:00:00,2011-07-03,2011,7,3,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-04 00:00:00,2011-07-04,2011,7,4,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-05 00:00:00,2011-07-05,2011,7,5,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-16 00:00:00,2011-07-16,2011,7,16,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-17 00:00:00,2011-07-17,2011,7,17,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-18 00:00:00,2011-07-18,2011,7,18,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-19 00:00:00,2011-07-19,2011,7,19,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-21 00:00:00,2011-07-21,2011,7,21,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-22 00:00:00,2011-07-22,2011,7,22,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-23 00:00:00,2011-07-23,2011,7,23,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-24 00:00:00,2011-07-24,2011,7,24,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-25 00:00:00,2011-07-25,2011,7,25,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-26 00:00:00,2011-07-26,2011,7,26,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-29 00:00:00,2011-07-29,2011,7,29,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-30 00:00:00,2011-07-30,2011,7,30,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-07-31 00:00:00,2011-07-31,2011,7,31,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-01 00:00:00,2011-08-01,2011,8,1,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-02 00:00:00,2011-08-02,2011,8,2,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-03 00:00:00,2011-08-03,2011,8,3,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-04 00:00:00,2011-08-04,2011,8,4,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-05 00:00:00,2011-08-05,2011,8,5,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-06 00:00:00,2011-08-06,2011,8,6,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-07 00:00:00,2011-08-07,2011,8,7,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-08 00:00:00,2011-08-08,2011,8,8,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-09 00:00:00,2011-08-09,2011,8,9,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-10 00:00:00,2011-08-10,2011,8,10,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-11 00:00:00,2011-08-11,2011,8,11,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-12 00:00:00,2011-08-12,2011,8,12,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-13 00:00:00,2011-08-13,2011,8,13,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-14 00:00:00,2011-08-14,2011,8,14,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-15 00:00:00,2011-08-15,2011,8,15,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-16 00:00:00,2011-08-16,2011,8,16,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-17 00:00:00,2011-08-17,2011,8,17,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-18 00:00:00,2011-08-18,2011,8,18,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-19 00:00:00,2011-08-19,2011,8,19,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-21 00:00:00,2011-08-21,2011,8,21,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-22 00:00:00,2011-08-22,2011,8,22,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-23 00:00:00,2011-08-23,2011,8,23,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-24 00:00:00,2011-08-24,2011,8,24,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-25 00:00:00,2011-08-25,2011,8,25,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-26 00:00:00,2011-08-26,2011,8,26,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-27 00:00:00,2011-08-27,2011,8,27,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-28 00:00:00,2011-08-28,2011,8,28,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-30 00:00:00,2011-08-30,2011,8,30,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-08-31 00:00:00,2011-08-31,2011,8,31,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-01 00:00:00,2011-09-01,2011,9,1,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-02 00:00:00,2011-09-02,2011,9,2,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-03 00:00:00,2011-09-03,2011,9,3,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-04 00:00:00,2011-09-04,2011,9,4,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-05 00:00:00,2011-09-05,2011,9,5,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-06 00:00:00,2011-09-06,2011,9,6,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-07 00:00:00,2011-09-07,2011,9,7,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-09 00:00:00,2011-09-09,2011,9,9,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-10 00:00:00,2011-09-10,2011,9,10,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-11 00:00:00,2011-09-11,2011,9,11,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-12 00:00:00,2011-09-12,2011,9,12,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-13 00:00:00,2011-09-13,2011,9,13,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-14 00:00:00,2011-09-14,2011,9,14,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-16 00:00:00,2011-09-16,2011,9,16,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-17 00:00:00,2011-09-17,2011,9,17,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-18 00:00:00,2011-09-18,2011,9,18,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-19 00:00:00,2011-09-19,2011,9,19,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-20 00:00:00,2011-09-20,2011,9,20,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-21 00:00:00,2011-09-21,2011,9,21,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-23 00:00:00,2011-09-23,2011,9,23,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-24 00:00:00,2011-09-24,2011,9,24,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-25 00:00:00,2011-09-25,2011,9,25,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-26 00:00:00,2011-09-26,2011,9,26,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-27 00:00:00,2011-09-27,2011,9,27,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-28 00:00:00,2011-09-28,2011,9,28,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-29 00:00:00,2011-09-29,2011,9,29,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-09-30 00:00:00,2011-09-30,2011,9,30,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-01 00:00:00,2011-10-01,2011,10,1,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-02 00:00:00,2011-10-02,2011,10,2,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-04 00:00:00,2011-10-04,2011,10,4,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-05 00:00:00,2011-10-05,2011,10,5,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-06 00:00:00,2011-10-06,2011,10,6,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-07 00:00:00,2011-10-07,2011,10,7,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-10 00:00:00,2011-10-10,2011,10,10,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-11 00:00:00,2011-10-11,2011,10,11,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-12 00:00:00,2011-10-12,2011,10,12,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-13 00:00:00,2011-10-13,2011,10,13,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-14 00:00:00,2011-10-14,2011,10,14,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-15 00:00:00,2011-10-15,2011,10,15,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-16 00:00:00,2011-10-16,2011,10,16,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-17 00:00:00,2011-10-17,2011,10,17,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-19 00:00:00,2011-10-19,2011,10,19,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-20 00:00:00,2011-10-20,2011,10,20,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-21 00:00:00,2011-10-21,2011,10,21,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-22 00:00:00,2011-10-22,2011,10,22,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-23 00:00:00,2011-10-23,2011,10,23,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-24 00:00:00,2011-10-24,2011,10,24,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-25 00:00:00,2011-10-25,2011,10,25,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-26 00:00:00,2011-10-26,2011,10,26,39.8947,-105.0646,1619.1,5.0
US1COJF00572011-10-27 00:00:00,2011-10-27,2011,10,27,39.8947,-105.0646,1619.1,1.0
US1COJF00572011-10-28 00:00:00,2011-10-28,2011,10,28,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-29 00:00:00,2011-10-29,2011,10,29,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-30 00:00:00,2011-10-30,2011,10,30,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-10-31 00:00:00,2011-10-31,2011,10,31,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-01 00:00:00,2011-11-01,2011,11,1,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-02 00:00:00,2011-11-02,2011,11,2,39.8947,-105.0646,1619.1,4.9
US1COJF00572011-11-04 00:00:00,2011-11-04,2011,11,4,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-05 00:00:00,2011-11-05,2011,11,5,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-06 00:00:00,2011-11-06,2011,11,6,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-07 00:00:00,2011-11-07,2011,11,7,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-08 00:00:00,2011-11-08,2011,11,8,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-09 00:00:00,2011-11-09,2011,11,9,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-10 00:00:00,2011-11-10,2011,11,10,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-11 00:00:00,2011-11-11,2011,11,11,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-12 00:00:00,2011-11-12,2011,11,12,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-13 00:00:00,2011-11-13,2011,11,13,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-14 00:00:00,2011-11-14,2011,11,14,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-15 00:00:00,2011-11-15,2011,11,15,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-16 00:00:00,2011-11-16,2011,11,16,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-17 00:00:00,2011-11-17,2011,11,17,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-18 00:00:00,2011-11-18,2011,11,18,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-19 00:00:00,2011-11-19,2011,11,19,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-20 00:00:00,2011-11-20,2011,11,20,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-21 00:00:00,2011-11-21,2011,11,21,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-22 00:00:00,2011-11-22,2011,11,22,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-23 00:00:00,2011-11-23,2011,11,23,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-24 00:00:00,2011-11-24,2011,11,24,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-25 00:00:00,2011-11-25,2011,11,25,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-26 00:00:00,2011-11-26,2011,11,26,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-27 00:00:00,2011-11-27,2011,11,27,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-28 00:00:00,2011-11-28,2011,11,28,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-29 00:00:00,2011-11-29,2011,11,29,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-11-30 00:00:00,2011-11-30,2011,11,30,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-05 00:00:00,2011-12-05,2011,12,5,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-06 00:00:00,2011-12-06,2011,12,6,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-07 00:00:00,2011-12-07,2011,12,7,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-08 00:00:00,2011-12-08,2011,12,8,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-09 00:00:00,2011-12-09,2011,12,9,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-10 00:00:00,2011-12-10,2011,12,10,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-11 00:00:00,2011-12-11,2011,12,11,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-12 00:00:00,2011-12-12,2011,12,12,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-13 00:00:00,2011-12-13,2011,12,13,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-14 00:00:00,2011-12-14,2011,12,14,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-15 00:00:00,2011-12-15,2011,12,15,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-16 00:00:00,2011-12-16,2011,12,16,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-17 00:00:00,2011-12-17,2011,12,17,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-18 00:00:00,2011-12-18,2011,12,18,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-19 00:00:00,2011-12-19,2011,12,19,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-20 00:00:00,2011-12-20,2011,12,20,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-21 00:00:00,2011-12-21,2011,12,21,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-22 00:00:00,2011-12-22,2011,12,22,39.8947,-105.0646,1619.1,10.0
US1COJF00572011-12-25 00:00:00,2011-12-25,2011,12,25,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-26 00:00:00,2011-12-26,2011,12,26,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-27 00:00:00,2011-12-27,2011,12,27,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-28 00:00:00,2011-12-28,2011,12,28,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-29 00:00:00,2011-12-29,2011,12,29,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-30 00:00:00,2011-12-30,2011,12,30,39.8947,-105.0646,1619.1,0.0
US1COJF00572011-12-31 00:00:00,2011-12-31,2011,12,31,39.8947,-105.0646,1619.1,0.0
US1COJF00572012-01-01 00:00:00,2012-01-01,2012,1,1,39.8947,-105.0646,1619.1,0.0
US1CODN01272011-01-02 00:00:00,2011-01-02,2011,1,2,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-03 00:00:00,2011-01-03,2011,1,3,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-04 00:00:00,2011-01-04,2011,1,4,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-05 00:00:00,2011-01-05,2011,1,5,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-06 00:00:00,2011-01-06,2011,1,6,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-07 00:00:00,2011-01-07,2011,1,7,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-08 00:00:00,2011-01-08,2011,1,8,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-11 00:00:00,2011-01-11,2011,1,11,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-12 00:00:00,2011-01-12,2011,1,12,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-13 00:00:00,2011-01-13,2011,1,13,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-14 00:00:00,2011-01-14,2011,1,14,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-15 00:00:00,2011-01-15,2011,1,15,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-16 00:00:00,2011-01-16,2011,1,16,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-17 00:00:00,2011-01-17,2011,1,17,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-18 00:00:00,2011-01-18,2011,1,18,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-19 00:00:00,2011-01-19,2011,1,19,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-21 00:00:00,2011-01-21,2011,1,21,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-22 00:00:00,2011-01-22,2011,1,22,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-24 00:00:00,2011-01-24,2011,1,24,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-25 00:00:00,2011-01-25,2011,1,25,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-26 00:00:00,2011-01-26,2011,1,26,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-27 00:00:00,2011-01-27,2011,1,27,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-28 00:00:00,2011-01-28,2011,1,28,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-29 00:00:00,2011-01-29,2011,1,29,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-30 00:00:00,2011-01-30,2011,1,30,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-01-31 00:00:00,2011-01-31,2011,1,31,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-03 00:00:00,2011-02-03,2011,2,3,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-07 00:00:00,2011-02-07,2011,2,7,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-10 00:00:00,2011-02-10,2011,2,10,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-11 00:00:00,2011-02-11,2011,2,11,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-12 00:00:00,2011-02-12,2011,2,12,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-13 00:00:00,2011-02-13,2011,2,13,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-14 00:00:00,2011-02-14,2011,2,14,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-15 00:00:00,2011-02-15,2011,2,15,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-16 00:00:00,2011-02-16,2011,2,16,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-17 00:00:00,2011-02-17,2011,2,17,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-18 00:00:00,2011-02-18,2011,2,18,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-19 00:00:00,2011-02-19,2011,2,19,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-21 00:00:00,2011-02-21,2011,2,21,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-22 00:00:00,2011-02-22,2011,2,22,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-23 00:00:00,2011-02-23,2011,2,23,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-24 00:00:00,2011-02-24,2011,2,24,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-25 00:00:00,2011-02-25,2011,2,25,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-27 00:00:00,2011-02-27,2011,2,27,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-02-28 00:00:00,2011-02-28,2011,2,28,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-03-01 00:00:00,2011-03-01,2011,3,1,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-03-02 00:00:00,2011-03-02,2011,3,2,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-03-03 00:00:00,2011-03-03,2011,3,3,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-03-06 00:00:00,2011-03-06,2011,3,6,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-03-10 00:00:00,2011-03-10,2011,3,10,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-03-11 00:00:00,2011-03-11,2011,3,11,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-03-12 00:00:00,2011-03-12,2011,3,12,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-03-14 00:00:00,2011-03-14,2011,3,14,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-03-15 00:00:00,2011-03-15,2011,3,15,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-03-16 00:00:00,2011-03-16,2011,3,16,39.79118,-104.94811999999999,1578.3,0.0
US1CODN01272011-03-17 00:00:00,2011-03-17,2011,3,17,39.79118,-104.94811999999999,1578.3,0.0
